ID,MHG_ID,SUBCAMP,MAIN,WOMEN,MEN,GENDER,FIRMS,YYYY_OPEN,MM_OPEN,DD_OPEN,OPEN_TXT,YYYY_CLOSE,MM_CLOSE,DD_CLOSE,CLOSE_TXT,PRISONERS,DATE_OPEN,DATE_CLOSE,PEAK_POP,FUNC_1,FUNC_2,HOW_FOUND,SHARE_LOC,LAT,LONG,NATIONS,ENCY_REF,LABOR,EDIT_NOTES,FIRMABBREV
04-0020-0,552,Apolda,Buchenwald,0,0,0,,44,12,,"""May have been as early as December, 1944""",45,04,11,,Jehovah's Witness,"""1944-12-01T00:00:00.000Z""","""1945-04-11T00:00:00.000Z""",15,5,3,,0,51.0167,11.5,,"Encyclopedia of Camps, Volume 1 pg 306","probably working in a bread bakery that supplied SS ""Death's Head Regiment"", may have been working on rail construction",,
04-0022-0,553,Arolsen,Buchenwald,0,0,0,,43,11,14,"""November 14, 1943""",45,03,30,,"some German Prisoners, and others","""1943-11-14T00:00:00.000Z""","""1945-03-30T00:00:00.000Z""",120,6,0,,0,51.366699,9.016699,All over Europe,"Encyclopedia of Camps, Volume 1 pg 307","Worked at an SS officers school as maintenance, in the mess hall, barbers",,
04-0024-1,554,Aschersleben (men),Buchenwald,0,1,1,Junkers-Flugzeug- und Motorenwerke,44,08,15,"""August 15, 1944""",45,04,,"""April 1945""",Varied,"""1944-08-15T00:00:00.000Z""","""1945-04-15T00:00:00.000Z""",653,4,0,,1,51.75,11.466699,"Greek, Albanian, Dutch, Italian, Yugoslavs, Croatian, Polish, Czech, USSR, Spanish, French, German and Stateless","Encyclopedia of Camps, Volume 1 pg 309","Built the Heinkel He 162, the People's Fighter airplane, aka the Volksjager. Rushed to production near the end of the war in a last ditch effort",,Junkers
04-0024-2,554,Aschersleben (women),Buchenwald,2,0,2,Junkers-Flugzeug- und Motorenwerke,45,01,,"""January 1945""",45,03,,"""March 1945""(Factory Closed)",,"""1945-01-15T00:00:00.000Z""","""1945-03-15T00:00:00.000Z""",500,4,0,,1,51.75,11.466699,"Poles, Hungarians, Belgians, 1 German 1 Soviet, 1 Yugoslav, 2 Slavs","Encyclopedia of Camps, Volume 1 pg 309","Built the Heinkel He 162, the People's Fighter airplane, aka the Volksjager. Rushed to production near the end of the war in a last ditch effort",,Junkers
04-0042-0,556,Bad Salzungen (Heinrich Kalb),Buchenwald,0,0,0,Bayerische Motorenwerke,45,20,20,"""January 20, 1945""",45,03,,"""March 1945""",Jewish besides German prisoners,"""1945-01-20T00:00:00.000Z""","""1945-03-15T00:00:00.000Z""",500,3,0,,0,50.816699,10.2333,"Russian, Polish, Hungarian, Yugoslav, Romanians, 7 German Prisoners","Encyclopedia of Camps, Volume 1 pg 310","Expanded exisiting mine for an underground factory via demoltion, cleanup, pouring cement to expand BMW space for aircraft engines",,BMW
04-0043-0,557,Bad Salzungen (Ludwig Renntier),Buchenwald,0,0,0,Bayerische Motorenwerke,45,01,01,"""January 1, 1945""",45,04,10,,,"""1945-01-01T00:00:00.000Z""","""1945-04-10T00:00:00.000Z""",700,3,0,,0,50.814701,10.182999,"Russian, Polish, Hungarian, Yugoslav, Dutch and a few German Prisoners","Encyclopedia of Camps, Volume 1 pg 311","Located underground, add 30,000 square meter area to BMW facility, worked pouring cement, moving gravel, cleaning potash",,BMW
04-0062-0,558,Bensberg (Kdo. Napola) (SS-BB III),Buchenwald,0,0,0,,44,05,,"""May 1944""",44,12,,"""December 1944""",,"""1944-05-15T00:00:00.000Z""","""1944-12-15T00:00:00.000Z""",10,3,0,,0,50.966701,7.166699,"9 Czech, 1 Russian","Encyclopedia of Camps, Volume 1 pg 312",Construction to repair damaged part of the castle where one of the Institutions of National Political Education (Napola) was located,,
04-0064-0,560,"Berga-Elster (""Schwalbe V"")",Buchenwald,0,0,0,Braun und Co. Schieferverwaltung,44,11,13,"""November 13, 1944""",45,04,10,"""April 10-12, 1945""","Jewish, Political,""Work Shy Rich"", career criminals, Jewish American POW","""1944-11-13T00:00:00.000Z""","""1945-04-10T00:00:00.000Z""",1767,3,2,,0,51.833301,12.833299,"Russian, Czech, Polish, Ukrainian, Belorussian, French, Belgian, German, Dutch, Jewish American POW","Encyclopedia of Camps, Volume 1 pg 313","Construction of an underground synthetic oil plant: digging tunnels, laying rail beds, working in the kitchens, quarry, or workshops",,
18-0839-0,1418,Riga (Reichsbahn),Riga-Kaiserwald,0,0,0,,43,08,18,"""August 18, 1943""",44,08,06,"""Evacuated August 6, 1944""",,"""1943-08-18T00:00:00.000Z""","""1944-08-06T00:00:00.000Z""",192,3,0,"Placed point in the center of Riga, no more specific info given",1,56.9465,24.1049,,Encyclopedia of Camps and Ghettos p. 1246,repaired railway equipment,,
19-0059-0,1423,Belzig,Sachsenhausen,0,0,0,,,,,"""1942""",45,04,24,"""Evacuated April 24, 1945""",,"""1899-11-30T00:00:00.000Z""","""1945-04-24T00:00:00.000Z""",1250,4,0,,0,52.1333,12.6,,Encyclopedia of Camps and Ghettos p. 1267,"Treuenbrietzen metalware factory, Roederhof munitions factory",,
04-0095-1,561,Berlstedt,Buchenwald,0,1,1,"Kläranlage und Ziegelei Berlstedt bei Weimar, and the Deutsche Erd- und Steinwerke, Berlstedt",40,12,,"""December, 1940, exact opening date varies""",,,,,"Jews, asocials, Politicals, Career Criminals,","""1940-12-15T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",225,3,2,,0,51.066699,11.25,"German, Czech, French, Belgian, Polish","Encyclopedia of Camps, Volume 1 pg 315","Assigned to various construction firms for producing bricks and road construction, quarrying",,DESt
04-0101-1,562,Billroda,Buchenwald,0,1,1,Berg Burggraf,45,,,"""February or March, 1945""",45,04,,,,"""1945-03-01T00:00:00.000Z""","""1945-04-01T00:00:00.000Z""",500,3,5,,0,51.2,11.449999,"Russian, Polish, French, Belgian, Dutch, German","Encyclopedia of Camps, Volume 1 pg 316","construction project to transfer and protect armaments production underground, work in mine shafts, lay rails",,
04-0115-1,564,Bochum (Eisen- und Hüttenwerke),Buchenwald,0,1,1,Eisen- und Huttenwerke A.G.,44,08,,"""August 20 or 21, 1944""",45,03,16,"""Evacuated March 16, 1945""",Jews and non Jews,"""1944-08-21T00:00:00.000Z""","""1945-03-16T00:00:00.000Z""",932,4,0,,0,51.4883,7.2343,"Russian, Polish, French","Encyclopedia of Camps, Volume 1 pg 318","Manufactured steel parts, armor plating, V-2 rocket parts, other armaments",,
04-0117-0,565,Böhlen,Buchenwald,0,0,0,Brabag,44,07,,"""end of July 1944""",44,11,28,"""November 28, 1944""",Jews and non Jews,"""1944-07-28T00:00:00.000Z""","""1944-11-28T00:00:00.000Z""",1080,7,3,,0,51.2,12.383299,,"Encyclopedia of Camps, Volume 1 pg 320","A gas refinery, Brabag requested prisoners to repair damage from Allied bombing raids-- constructed bunkers, cleanup and construction work",,
04-0128-0,566,Braunschweig,Buchenwald,0,0,0,,41,09,13,"""September 13, 1941""",42,09,05,"""September 5, 1942""",,"""1941-09-13T00:00:00.000Z""","""1942-09-05T00:00:00.000Z""",56,6,3,,1,52.2667,10.5333,,"Encyclopedia of Camps, Volume 1 pg 321","Opened in an SS Elite Officers School, prisoners employed in general maintenance and construction tasks",,
04-0159-3,567,Buchenwald,Buchenwald,2,1,3,Prisoners worked at over 90 locations and firms,37,07,15,"""July 15, 1937""",45,04,11,,"Jews, Political, Asocial, Jehovah's witnesses, Gypsies, homosexuals, etc.","""1937-07-15T00:00:00.000Z""","""1945-04-11T00:00:00.000Z""",10000,5,0,,0,51.021198,11.248999,All over Europe,"Encyclopedia of Camps, Volume 1 pg 290","Camp founded to replace other concentration camps soon to be closed. Constructed to hold 8,000; prisoners would use clay deposits in brick manufacture.",,
04-0165-0,568,Buttelstedt,Buchenwald,0,0,0,,41,04,,"""April 1941""",,,,,,"""1941-04-15T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",30,1,0,,0,51.066699,11.35,,"Encyclopedia of Camps, Volume 1 pg 322",Inmates worked for Firma Schlosser Company???,,
04-0175-1,569,Colditz at Buchenwald,Buchenwald,0,1,1,Hugo- Schneider AG,44,11,29,"""November 29, 1944""",45,04,14,,Jewish,"""1944-11-29T00:00:00.000Z""","""1945-04-14T00:00:00.000Z""",650,3,4,,1,51.1333,12.816699,"Polish, Hungarian","Encyclopedia of Camps, Volume 1 pg 322","Construction work for an armaments factory, an air-raid bunker, unloading rail wagons, and on some assembly, but unsure if they produced weapons. also extracted sand for prod",,Schneider
04-0203-1,571,"Dernau (""Rebstock,"" ""RS,"" ""RB,"" ""Massnahme Stephan Lager Brück,"" ""Fa. Gollnow und Sohn,"" ""Volkswagenwerke Dernau"")",Buchenwald,0,1,1,Volkswagenwerke Dernau,44,08,00,"""Early August 1944""",44,12,28,"""December 28, 1944""","Majority non Jews, Italian POWs and some Jews","""1944-08-01T00:00:00.000Z""","""1944-12-28T00:00:00.000Z""",1200,3,0,,1,50.533298,7.05,"German, Russian, French, Hungarian, Dutch,","Encyclopedia of Camps, Volume 1 pg 324","Construction work for underground production facilities for Minette GmbH, VW company producing Fi 103 (V-1) cruise missiles and figher planes. Did concrete work, railway trac",,VW
04-0205-1,572,Dessau (Dessauer Waggonfabrik),Buchenwald,0,1,1,Dessauer Waggonfabrik Aktiengesellschaft,44,10,,"""October 1944""",45,04,11,"""April 11, 1945""",,"""1944-10-15T00:00:00.000Z""","""1945-04-11T00:00:00.000Z""",341,5,6,,0,51.849998,12.25,"Mostly Russian and Polish, others Dutch, French ,Latvian and German","Encyclopedia of Camps, Volume 1 pg 325","Company made locomotives and railcars, prisoners repaired railcars, did roofing, carpentry, worked as barbers and joiners",,
24-1022-0,1612,Wewelsburg [aka Niederhagen],Wewelsburg,0,0,0,,41,09,01,"""September 1, 1941""",43,04,10,"""April 10, 1943""",,"""1941-09-01T00:00:00.000Z""","""1943-04-30T00:00:00.000Z""",1000,3,6,,0,51.6,8.65,,Encyclopedia of Camps and Ghettos p. 1519,"prisoners renovated and expanded Wewelsburg castle, worked in quarry and on construction and renovation of villas, also worked in the camp-owned laundry, tailor's shop, SS garages, kitchens, or in constructing the camp",BB added N_FIRM data 7/5/2012,
04-0206-1,573,Dessau (Junkers-Flugzeug- & Motorenwerke),Buchenwald,0,1,1,Junkers Flugzeug- und Motorenwerke,44,07,25,"""July 25, 1944""",44,11,,"""November 1944""",,"""1944-07-25T00:00:00.000Z""","""1944-11-15T00:00:00.000Z""",50,4,7,"Unsure of exact location, lat/lng is for the center of Dessau",0,51.838878,12,,"Encyclopedia of Camps, Volume 1 pg 326","Prisoners worked in factory making aircraft and aircraft parts, later clearing rubble when factory was bombed",,Junkers
04-0211-1,574,Dornburg,Buchenwald,0,1,1,,45,03,21,"""First mentioned March 21, 1945""",,,,,,"""1945-03-21T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",8,1,0,,0,52.033298,11.883299,"4 Russians, 3 Poles, 1 German","Encyclopedia of Camps, Volume 1 pg 327",Unknown,,
04-0212-2,575,Dortmund,Buchenwald,2,0,2,United Steel Works,,,,,45,04,,,,"""1899-11-30T00:00:00.000Z""","""1945-04-01T00:00:00.000Z""",650,4,3,,1,51.5167,7.449999,"Polish, Hungarian, Dutch, German, Russian","Encyclopedia of Camps, Volume 1 pg 328",Prisoners mainly worked in projectile factory making bombs and grenades; some construction,,
04-0225-3,576,Duderstadt,Buchenwald,2,1,3,Polte OHG Magdeburg,39,,,"""1939""",45,04,,,"POW, Jews, others","""1899-11-30T00:00:00.000Z""","""1945-04-01T00:00:00.000Z""",2549,3,4,,0,51.5167,10.25,"Hungarians, Poles, Czech, Germans","Encyclopedia of Camps, Volume 1 pg 328","Used to help construct the factory, then in producing different types of ammunition",,
04-0228-0,577,"Düsseldorf-Derendorf (""Berta"") (with ""Borsig"")",Buchenwald,0,0,0,Rheinmetall-Borsig AG,43,11,01,"""November 1, 1943""",45,04,,,"Jewish, and German Prisoners","""1943-11-01T00:00:00.000Z""","""1945-04-01T00:00:00.000Z""",661,1,0,,1,51.216701,6.766699,"French, Dutch, Belgian, Soviet Union, Poles, Czech, Italian, German","Encyclopedia of Camps, Volume 1 pg 333","Associated with a factory that made oxygen bottles, aircraft parts, and mine and rocket heads",,Rheinmetall-Borsig
04-0229-0,1644,"Düsseldorf-Grafenberg (""BA"") [aka Borsig]",Buchenwald,0,0,0,Rheinmetall-Borsig AG,44,10,23,"""October 23, 1944?""",,,,,,"""1944-10-23T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",300,1,0,looked up neighborhood on google maps,0,51.2398,6.82421,"Russian, Polish and French","Encyclopedia of Camps, Volume 1 pg 335",Presumably inmates were employed in metalworking in the factory making parts for aircraft,,Rheinmetall-Borsig
04-0230-0,578,Düsseldorf-Kalkum (SS-BB III),Buchenwald,0,0,0,Bomb Finders,43,05,,"""May 1943""",45,03,13,"""March 13, 1945""",Communists and other Prisoners,"""1943-05-15T00:00:00.000Z""","""1945-03-13T00:00:00.000Z""",50,7,0,,1,51.212299,6.7778,Russians,"Encyclopedia of Camps, Volume 1 pg 336","Worked in Dusseldorf disabling unexploded bombs, drawn from SS-Construction Brigade III",,
04-0231-1,579,Düsseldorf (Deutsche Erd- und Steinwerke) (SS-Bbde III),Buchenwald,0,1,1,Deutsche Erd- und Steinwerke,44,03,,"""March 1944""",45,03,13,,,"""1944-03-15T00:00:00.000Z""","""1945-03-13T00:00:00.000Z""",159,7,0,,1,51.212299,6.7778,,"Encyclopedia of Camps, Volume 1 pg 330",Created to clean up rubble from aerial attacks and reuse it for building materials-- sold it to other firms,,DESt
04-0233-0,580,Düsseldorf (Kirchfeldstrasse),Buchenwald,0,0,0,Deutsche Erd- und Steinwerke,43,05,28,"""May 28, 1943""",45,03,,,,"""1943-05-28T00:00:00.000Z""","""1945-03-01T00:00:00.000Z""",155,7,3,,1,51.212299,6.7778,"Mostly Russian/Polish and someCzech, Yugoslav, French, Belgian, Dutch","Encyclopedia of Camps, Volume 1 pg 332","Part of SS-Construction Brigade III, formed to remove and detonate unexploded bombs; cheap construction labor for small projects",,DESt
04-0245-1,582,Eisenach,Buchenwald,0,1,1,Bayerische Motorenwerke,44,03,,"""March 1944""",45,02,17,"""February 17, 1945""",,"""1944-03-15T00:00:00.000Z""","""1945-02-17T00:00:00.000Z""",669,4,0,,0,50.983299,10.316699,"German, Italian, Russian, French, Polish","Encyclopedia of Camps, Volume 1 pg 338",Inmates worked in a BMW factory producing aircraft engine parts,,BMW
04-0257-3,583,Elsnig,Buchenwald,2,1,3,,44,16,44,"""October 16, 1944, first transport of prisoners""",45,04,13,,,"""1944-10-16T00:00:00.000Z""","""1945-04-13T00:00:00.000Z""",750,4,0,,0,51.599998,12.9333,Polish,"Encyclopedia of Camps, Volume 1 pg 339",Worked in a chemical plant producing and filling shells with TNT and Naval explosives,,
04-0265-0,585,"Eschershausen (""Stein"") and Holzen (""Hecht"") [aka Hecht-OT Bauleitung, Deutsche Asphalt AG-Grube Haarmann] (""H,"" ""HT,"" ""OT"")",Buchenwald,0,0,0,"Natur-Asphalt Gesellschaft and the Deutsche Asphalt, Minette",44,08,03,"""August 3, 1944""",45,04,07,,"Jewish, Half-jews, Non-jews, german Career Criminals, Polish Political","""1944-08-03T00:00:00.000Z""","""1945-04-07T00:00:00.000Z""",1103,3,4,,0,51.9333,9.633299,"Polish Political, German","Encyclopedia of Camps, Volume 1 pg 339","Factories established in asphalt mines for armaments manufacture, prisoners involved in various construction and production efforts",,
04-0266-0,587,"Essen (Deutsche Erd- und Steinwerke) (""Schwarze Poth 13"")",Buchenwald,0,0,0,Deutsche Erd- und Steinwerke GmbH,44,02,,"""February 1944""",45,03,,"""March 1945""",,"""1944-02-15T00:00:00.000Z""","""1945-03-15T00:00:00.000Z""",150,7,0,,0,52.7,9.649999,"Soviets, Germans, Polish, French, Dutch, Belgians, Danes, Luxemburgers","Encyclopedia of Camps, Volume 1 pg 341",Building material recycled from rubble for the city of Essen,,DESt
04-0267-2,588,Essen (Humboldtstrasse),Buchenwald,2,0,2,Friedrich Krupp Inc. Cast Steel,44,08,,"""August 1944""",45,03,,"""March 1945""",Jewish,"""1944-08-15T00:00:00.000Z""","""1945-03-15T00:00:00.000Z""",520,5,0,looked up neighborhood on google maps,0,51.4264,6.96163,Hungarian,"Encyclopedia of Camps, Volume 1 pg 343","Employed in steel manufacture-- stoking the oven, welding, carrying out various tasks",,Krupp
04-0287-1,589,Flössberg,Buchenwald,0,1,1,Hugo- Schneider AG,44,12,28,"""December 28, 1944""",45,04,13,"""April 13, 1945""",Jewish,"""1944-12-28T00:00:00.000Z""","""1945-04-13T00:00:00.000Z""",1450,3,0,,0,51.116699,12.583299,,"Encyclopedia of Camps, Volume 1 pg 345","Construction of munitions factory, unsure if equipment was ever used to produce munitions",,Schneider
04-0308-1,590,Gandersheim [aka Bad Gandersheim],Buchenwald,0,1,1,Heinkelwerke,44,10,,"""October 1944""",45,04,,"""Early April 1945""",,"""1944-10-15T00:00:00.000Z""","""1945-04-01T00:00:00.000Z""",519,4,3,,0,51.8833,10.0333,"Russian, Polish, French, Italy, German, Belgian, Czech, Spanish, Croatian, Dutch, Serbian, Slovenian","Encyclopedia of Camps, Volume 1 pg 346","Employed in the manufacture of He 219 radio navigation equipment and fuselages, barracks construction",,Heinkel
04-0315-2,591,Gelsenkirchen-Horst,Buchenwald,2,0,2,Gelsenberg Benzin AG hydrogenation factory,44,07,04,"""July 4, 1944""",,,,,,"""1944-07-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",2000,7,0,,0,51.5,7.0833,,"Encyclopedia of Camps, Volume 1 pg 348","Deployed to clean up/refurbish hydrogenation factory after air raid, later declared a failure",,
04-0322-1,592,Giessen,Buchenwald,0,1,1,,44,03,,"""Late March 1944""",45,03,26,"""March 26, 1945""","Jewish, and Political","""1944-03-28T00:00:00.000Z""","""1945-03-26T00:00:00.000Z""",88,1,0,,0,50.583301,8.699999,"Russian, German, Polish, French, Italian, Czech","Encyclopedia of Camps, Volume 1 pg 350",Created to supply labor to the SS-Infirmary,,
04-0335-0,593,Goslar,Buchenwald,0,0,0,Fliegerhorst Goslar,40,11,,"""November 1940""",42,12,,"""Decmeber 1942""","Political prisoners, Jehovah's Witnesses, Professional prisoners, Asocials","""1940-11-15T00:00:00.000Z""","""1942-12-15T00:00:00.000Z""",140,4,0,,0,51.900001,10.4333,"Poles, Russians","Encyclopedia of Camps, Volume 1 pg 351",Created to provide labor to Goslar air base for the Waffen-SS-Neubauleitung,,
04-0339-1,594,Göttingen,Buchenwald,0,1,1,,45,02,,"""Created in February 1945""",45,03,,"""March 1945""","Mostly Political Prisoners, at least 1 POW","""1945-02-15T00:00:00.000Z""","""1945-03-15T00:00:00.000Z""",32,1,0,,0,51.533298,9.9333,"Poles, Lithuanians, Russians, Ukranians, Slovenians, Czech, Dutch, French, Italian","Encyclopedia of Camps, Volume 1 pg 352",Camp established to provide labor to the Gottingen SS calvary school in Weende,,
04-0371-1,595,"Hadmersleben (""HS"")",Buchenwald,0,1,1,"Schlempp Engineering- Siebenberg GmbH, Flugzeuwerke Hadmersleben bei Oscherlseben",44,03,,"""March 1944""",45,04,,"""April 1945""",,"""1944-03-15T00:00:00.000Z""","""1945-04-15T00:00:00.000Z""",1443,4,0,,0,51.983299,11.3,"Russian, Polish, Serbian, Lithuanian, Dutch, French, German, Yugoslavs, Czech","Encyclopedia of Camps, Volume 1 pg 353",Prisoners worked in aircraft factories to make parts for Messerschmitt 262 jet fighter,,
04-0379-1,601,Halle [aka Birkhahn-Mötzlich],Buchenwald,0,1,1,Siebel-Flugzeugwerke GmbH,44,08,,"""Late July/Early August 1944""",,,,,"Political, Jewish","""1944-08-01T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",1040,1,0,,1,51.5,12,"Russian, Polish, Czech","Encyclopedia of Camps, Volume 1 pg 361",Created to provide labor for manufacture of aircraft,,
04-0412-1,602,Hardehausen,Buchenwald,0,1,1,,,,,,45,04,03,,,"""1899-11-30T00:00:00.000Z""","""1945-04-03T00:00:00.000Z""",40,3,0,,0,51.549999,9,,"Encyclopedia of Camps, Volume 1 pg 363","Converting monastary to headquarters for Institute of National Political Education (Napola)-- rebuilding an improving, construction",,
04-0437-2,603,Hessisch - Lichtenau,Buchenwald,2,0,2,,44,08,01,"""First mentioned August 1, 1944""",45,03,,,Jewish,"""1944-08-01T00:00:00.000Z""","""1945-03-01T00:00:00.000Z""",1000,4,0,,0,51.2,9.716699,"Hungarian, Romanian, Polish, Yugoslavian","Encyclopedia of Camps, Volume 1 pg 365","Prisoners manufactured shells, bombs, mines, and cartridges and filled them with the explosives TNT, picric acid, and nitropenta",,
04-0468-0,604,Jena,Buchenwald,0,0,0,Reich Railways Repair Works,44,10,,"""Late September/ Early October 1944""",,,,,,"""1944-10-01T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",942,6,5,,0,50.9333,11.583299,"Polish, Russian, Czech, French, Belgian, German","Encyclopedia of Camps, Volume 1 pg 367",Used to repair the railway and perform other kinds of work in the factory,,
04-0481-0,605,Kassel (first),Buchenwald,0,0,0,Carpentry,,,,Encyclopedia is unclear,,,,,,"""1899-11-30T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",12,5,0,,1,51.316699,9.5,,"Encyclopedia of Camps, Volume 1 pg 368",Carpentry,,
